Start,End,Total duration,Alarm text,Alarm class
03/10/2018 03:35,03/10/2018 03:35,1,a,S
03/10/2018 03:40,03/10/2018 03:40,7,a,S
03/10/2018 03:40,03/10/2018 03:40,3,c,O
03/10/2018 03:48,03/10/2018 03:48,18,a,S
03/10/2018 03:48,03/10/2018 03:48,14,c,O
03/10/2018 03:53,03/10/2018 03:55,106,a,S
03/10/2018 03:53,03/10/2018 03:55,101,c,O
03/10/2018 03:58,03/10/2018 03:59,37,a,S
03/10/2018 03:59,03/10/2018 03:59,32,c,O
03/10/2018 04:05,03/10/2018 04:05,48,a,S
03/10/2018 04:05,03/10/2018 04:05,43,c,O
03/10/2018 04:18,03/10/2018 04:19,3,a,S
03/10/2018 04:30,03/10/2018 06:00,5400,b,E
03/10/2018 04:30,03/10/2018 06:00,5400,a,S
03/10/2018 06:45,03/10/2018 06:53,480,b,E
03/10/2018 06:45,03/10/2018 06:53,480,a,S
03/10/2018 07:04,03/10/2018 07:04,11,a,S
03/10/2018 07:04,03/10/2018 07:04,6,c,O
03/10/2018 07:05,03/10/2018 07:06,7,a,S
03/10/2018 07:05,03/10/2018 07:06,4,c,O
03/10/2018 07:08,03/10/2018 07:08,7,a,S
03/10/2018 07:08,03/10/2018 07:08,2,c,O
03/10/2018 07:09,03/10/2018 07:09,15,a,S
03/10/2018 07:09,03/10/2018 07:09,11,c,O
03/10/2018 07:21,03/10/2018 07:21,5,a,S
03/10/2018 07:21,03/10/2018 07:21,1,c,O
03/10/2018 07:22,03/10/2018 07:23,21,a,S
03/10/2018 07:23,03/10/2018 07:23,16,c,O
03/10/2018 07:24,03/10/2018 07:24,10,a,S
03/10/2018 07:24,03/10/2018 07:24,7,c,O
03/10/2018 07:35,03/10/2018 07:35,13,a,S
03/10/2018 07:35,03/10/2018 07:35,8,c,O
03/10/2018 07:37,03/10/2018 07:38,9,a,S
03/10/2018 07:37,03/10/2018 07:38,6,c,O
03/10/2018 07:40,03/10/2018 07:40,18,a,S
03/10/2018 07:40,03/10/2018 07:40,13,c,O
03/10/2018 07:42,03/10/2018 07:43,17,a,S
03/10/2018 07:42,03/10/2018 07:43,13,c,O
03/10/2018 07:44,03/10/2018 07:44,6,a,S
03/10/2018 07:44,03/10/2018 07:44,2,c,O
03/10/2018 07:45,03/10/2018 07:45,6,a,S
03/10/2018 07:45,03/10/2018 07:45,1,c,O
03/10/2018 07:47,03/10/2018 07:47,4,a,S
03/10/2018 07:47,03/10/2018 07:47,1,c,O
03/10/2018 07:49,03/10/2018 07:49,2,a,S
03/10/2018 07:53,03/10/2018 07:53,16,a,S
03/10/2018 07:53,03/10/2018 07:53,11,c,O
03/10/2018 07:54,03/10/2018 07:54,2,a,S
03/10/2018 08:28,03/10/2018 08:28,10,a,S
03/10/2018 08:28,03/10/2018 08:28,5,c,O
03/10/2018 08:29,03/10/2018 08:29,1,a,S
03/10/2018 08:33,03/10/2018 08:33,39,a,S
03/10/2018 08:33,03/10/2018 08:33,34,c,O
03/10/2018 08:36,03/10/2018 08:36,2,a,S
03/10/2018 08:37,03/10/2018 08:37,9,a,S
03/10/2018 08:37,03/10/2018 08:37,4,c,O
03/10/2018 08:38,03/10/2018 08:38,7,a,S
03/10/2018 08:38,03/10/2018 08:38,2,c,O
03/10/2018 08:39,03/10/2018 08:39,6,a,S
03/10/2018 08:39,03/10/2018 08:39,3,c,O
03/10/2018 08:44,03/10/2018 08:44,7,a,S
03/10/2018 08:44,03/10/2018 08:44,3,c,O
03/10/2018 08:45,03/10/2018 09:13,1680,b,E
03/10/2018 08:45,03/10/2018 09:13,1680,a,S
03/10/2018 10:10,03/10/2018 10:10,23,a,S
03/10/2018 10:10,03/10/2018 10:10,19,c,O
03/10/2018 10:23,03/10/2018 10:23,9,a,S
03/10/2018 10:23,03/10/2018 10:23,4,c,O
03/10/2018 10:25,03/10/2018 10:25,2,a,S
03/10/2018 10:28,03/10/2018 10:28,8,a,S
03/10/2018 10:28,03/10/2018 10:28,3,c,O
03/10/2018 10:30,03/10/2018 10:31,13,a,S
03/10/2018 10:30,03/10/2018 10:31,9,c,O
03/10/2018 10:49,03/10/2018 10:49,3,a,S
03/10/2018 10:51,03/10/2018 10:51,8,a,S
03/10/2018 10:51,03/10/2018 10:51,3,c,O
03/10/2018 10:53,03/10/2018 10:54,105,a,S
03/10/2018 10:53,03/10/2018 10:54,100,c,O
03/10/2018 10:55,03/10/2018 10:55,4,a,S
03/10/2018 11:05,03/10/2018 11:05,2,a,S
03/10/2018 11:17,03/10/2018 11:19,70,a,S
03/10/2018 11:17,03/10/2018 11:18,65,c,O
03/10/2018 11:21,03/10/2018 11:21,4,a,S
03/10/2018 11:24,03/10/2018 11:24,5,a,S
03/10/2018 11:30,03/10/2018 11:45,900,b,E
03/10/2018 11:30,03/10/2018 11:45,900,a,S
03/10/2018 11:48,03/10/2018 11:48,26,a,S
03/10/2018 11:48,03/10/2018 11:48,21,c,O
03/10/2018 11:55,03/10/2018 11:57,95,a,S
03/10/2018 11:55,03/10/2018 11:57,90,c,O
03/10/2018 11:58,03/10/2018 11:58,9,a,S
03/10/2018 11:58,03/10/2018 11:58,4,c,O
03/10/2018 11:59,03/10/2018 12:05,355,a,S
03/10/2018 11:59,03/10/2018 12:05,350,c,O
03/10/2018 12:06,03/10/2018 12:06,26,a,S
03/10/2018 12:06,03/10/2018 12:06,21,c,O
03/10/2018 12:08,03/10/2018 12:09,80,a,S
03/10/2018 12:08,03/10/2018 12:09,75,c,O
03/10/2018 13:05,03/10/2018 13:05,14,a,S
03/10/2018 13:41,03/10/2018 13:41,11,a,S
03/10/2018 13:49,03/10/2018 13:49,17,a,S
03/10/2018 13:49,03/10/2018 13:49,12,c,O
03/10/2018 14:01,03/10/2018 14:01,3,a,S
03/10/2018 14:05,03/10/2018 14:05,14,a,S
03/10/2018 14:05,03/10/2018 14:05,10,c,O
03/10/2018 14:06,03/10/2018 14:06,11,a,S
03/10/2018 14:06,03/10/2018 14:06,7,c,O
03/10/2018 14:08,03/10/2018 14:08,3,a,S
03/10/2018 14:11,03/10/2018 14:11,4,a,S
03/10/2018 14:11,03/10/2018 14:11,1,c,O
03/10/2018 14:12,03/10/2018 14:12,12,a,S
03/10/2018 14:12,03/10/2018 14:12,7,c,O
03/10/2018 14:15,03/10/2018 14:23,480,b,E
03/10/2018 14:15,03/10/2018 14:23,480,a,S
03/10/2018 14:43,03/10/2018 14:44,59,a,S
03/10/2018 14:43,03/10/2018 14:44,54,c,O
03/10/2018 14:45,03/10/2018 14:48,148,a,S
03/10/2018 14:45,03/10/2018 14:48,143,c,O
03/10/2018 14:49,03/10/2018 14:49,12,a,S
03/10/2018 14:49,03/10/2018 14:49,9,c,O
03/10/2018 14:52,03/10/2018 14:53,44,a,S
03/10/2018 14:53,03/10/2018 14:53,39,c,O
03/10/2018 14:54,03/10/2018 14:55,32,a,S
03/10/2018 14:54,03/10/2018 14:55,29,c,O
03/10/2018 14:57,03/10/2018 14:57,16,a,S
03/10/2018 14:57,03/10/2018 14:57,12,c,O
03/10/2018 15:02,03/10/2018 15:02,1,a,S
03/10/2018 15:25,03/10/2018 15:25,6,a,S
03/10/2018 15:25,03/10/2018 15:25,2,c,O
03/10/2018 15:26,03/10/2018 15:26,3,a,S
03/10/2018 15:30,03/10/2018 15:31,33,a,S
03/10/2018 15:30,03/10/2018 15:31,28,c,O
03/10/2018 15:35,03/10/2018 15:36,20,a,S
03/10/2018 15:35,03/10/2018 15:36,15,c,O
03/10/2018 15:37,03/10/2018 15:37,19,a,S
03/10/2018 15:37,03/10/2018 15:37,15,c,O
03/10/2018 15:46,03/10/2018 15:46,25,a,S
03/10/2018 15:46,03/10/2018 15:46,20,c,O
03/10/2018 15:47,03/10/2018 15:47,4,a,S
03/10/2018 15:53,03/10/2018 15:53,39,a,S
03/10/2018 15:53,03/10/2018 15:53,35,c,O
03/10/2018 15:55,03/10/2018 15:55,9,a,S
03/10/2018 15:55,03/10/2018 15:55,5,c,O
03/10/2018 16:01,03/10/2018 16:01,4,a,S
03/10/2018 16:10,03/10/2018 16:11,39,a,S
03/10/2018 16:10,03/10/2018 16:11,35,c,O
03/10/2018 16:15,03/10/2018 16:43,1680,b,E
03/10/2018 16:15,03/10/2018 16:43,1680,a,S
03/10/2018 16:46,03/10/2018 16:47,11,a,S
03/10/2018 16:46,03/10/2018 16:47,6,c,O
03/10/2018 16:59,03/10/2018 17:00,102,a,S
03/10/2018 17:02,03/10/2018 17:02,13,a,S
03/10/2018 17:05,03/10/2018 17:06,55,a,S
03/10/2018 17:07,03/10/2018 17:07,2,a,S
03/10/2018 17:37,03/10/2018 17:39,155,a,S
03/10/2018 17:37,03/10/2018 17:39,151,c,O
03/10/2018 17:51,03/10/2018 17:52,22,a,S
03/10/2018 17:51,03/10/2018 17:52,18,c,O
03/10/2018 17:53,03/10/2018 17:53,14,a,S
03/10/2018 17:53,03/10/2018 17:53,10,c,O
03/10/2018 17:56,03/10/2018 17:59,165,a,S
03/10/2018 17:56,03/10/2018 17:59,160,c,O
03/10/2018 18:02,03/10/2018 18:03,11,a,S
03/10/2018 18:02,03/10/2018 18:03,7,c,O
03/10/2018 18:09,03/10/2018 18:10,31,a,S
03/10/2018 18:09,03/10/2018 18:10,28,c,O
03/10/2018 18:11,03/10/2018 18:11,14,a,S
03/10/2018 18:11,03/10/2018 18:11,9,c,O
03/10/2018 18:13,03/10/2018 18:14,29,a,S
03/10/2018 18:13,03/10/2018 18:14,24,c,O
03/10/2018 18:19,03/10/2018 18:19,10,a,S
03/10/2018 18:19,03/10/2018 18:19,6,c,O
03/10/2018 18:25,03/10/2018 18:25,12,a,S
03/10/2018 18:25,03/10/2018 18:25,7,c,O
03/10/2018 18:59,03/10/2018 18:59,11,a,S
03/10/2018 18:59,03/10/2018 18:59,6,c,O
03/10/2018 19:00,03/10/2018 19:15,900,b,E
03/10/2018 19:00,03/10/2018 19:15,900,a,S
03/10/2018 19:22,03/10/2018 19:22,16,a,S
03/10/2018 19:22,03/10/2018 19:22,11,c,O
03/10/2018 19:29,03/10/2018 19:29,11,a,S
03/10/2018 19:29,03/10/2018 19:29,7,c,O
03/10/2018 19:30,03/10/2018 19:30,32,a,S
03/10/2018 19:30,03/10/2018 19:30,28,c,O
03/10/2018 19:33,03/10/2018 19:35,152,a,S
03/10/2018 19:33,03/10/2018 19:35,149,c,O
03/10/2018 19:52,03/10/2018 19:52,25,a,S
03/10/2018 20:29,03/10/2018 20:30,12,a,S
03/10/2018 20:29,03/10/2018 20:30,8,c,O
03/10/2018 20:31,03/10/2018 20:31,21,a,S
03/10/2018 20:31,03/10/2018 20:31,16,c,O
03/10/2018 20:52,03/10/2018 20:55,175,a,S
03/10/2018 20:52,03/10/2018 20:55,170,c,O
03/10/2018 20:56,03/10/2018 20:56,20,a,S
03/10/2018 20:56,03/10/2018 20:56,15,c,O
03/10/2018 21:05,03/10/2018 21:05,16,a,S
03/10/2018 21:05,03/10/2018 21:05,12,c,O
03/10/2018 21:08,03/10/2018 21:09,34,a,S
03/10/2018 21:08,03/10/2018 21:09,30,c,O
03/10/2018 21:45,03/10/2018 21:53,480,b,E
03/10/2018 21:45,03/10/2018 21:53,480,a,S
03/10/2018 21:56,03/10/2018 21:57,34,a,S
03/10/2018 21:56,03/10/2018 21:57,30,c,O
03/10/2018 23:13,03/10/2018 23:14,46,a,S
03/10/2018 23:13,03/10/2018 23:14,41,c,O
03/10/2018 23:23,03/10/2018 23:23,1,a,S
03/10/2018 23:25,03/10/2018 23:25,10,a,S
03/10/2018 23:25,03/10/2018 23:25,5,c,O
03/10/2018 23:45,04/10/2018 00:13,1680,b,E
03/10/2018 23:45,04/10/2018 00:13,1680,a,S
04/10/2018 00:16,04/10/2018 00:16,3,a,S
04/10/2018 00:19,04/10/2018 00:20,8,a,S
04/10/2018 00:20,04/10/2018 00:20,3,c,O
04/10/2018 00:23,04/10/2018 00:23,10,a,S
04/10/2018 00:23,04/10/2018 00:23,5,c,O
04/10/2018 00:30,04/10/2018 00:30,7,a,S
04/10/2018 00:30,04/10/2018 00:30,3,c,O
04/10/2018 00:41,04/10/2018 00:41,13,a,S
04/10/2018 00:41,04/10/2018 00:41,8,c,O
04/10/2018 00:43,04/10/2018 00:43,3,a,S
04/10/2018 01:01,04/10/2018 01:08,448,a,S
04/10/2018 01:01,04/10/2018 01:06,332,c,O
04/10/2018 01:13,04/10/2018 01:19,354,a,S
04/10/2018 02:30,04/10/2018 02:45,900,b,E
04/10/2018 02:30,04/10/2018 02:45,900,a,S
04/10/2018 03:30,04/10/2018 03:34,260,a,S
04/10/2018 04:30,04/10/2018 06:00,5400,b,E
04/10/2018 04:30,04/10/2018 06:00,5400,a,S
04/10/2018 06:01,04/10/2018 06:01,8,a,S
04/10/2018 06:33,04/10/2018 06:41,524,a,S
04/10/2018 06:33,04/10/2018 06:41,520,c,O
04/10/2018 06:43,04/10/2018 06:43,20,a,S
04/10/2018 06:43,04/10/2018 06:43,16,c,O
04/10/2018 07:39,04/10/2018 07:39,3,a,S
04/10/2018 07:49,04/10/2018 07:49,5,a,S
04/10/2018 07:50,04/10/2018 07:50,6,a,S
04/10/2018 07:51,04/10/2018 07:52,35,a,S
04/10/2018 08:00,04/10/2018 08:00,43,a,S
04/10/2018 08:07,04/10/2018 08:07,16,a,S
04/10/2018 08:12,04/10/2018 08:12,1,a,S
04/10/2018 08:25,04/10/2018 08:25,10,a,S
04/10/2018 08:28,04/10/2018 08:28,1,a,S
04/10/2018 08:40,04/10/2018 08:41,31,a,S
04/10/2018 08:45,04/10/2018 09:13,1680,b,E
04/10/2018 08:45,04/10/2018 09:13,1680,a,S
04/10/2018 09:25,04/10/2018 09:26,16,a,S
04/10/2018 10:18,04/10/2018 10:18,11,a,S
04/10/2018 10:26,04/10/2018 10:26,17,a,S
04/10/2018 10:27,04/10/2018 10:27,13,a,S
04/10/2018 10:27,04/10/2018 10:27,8,c,O
04/10/2018 10:30,04/10/2018 10:30,20,a,S
04/10/2018 10:30,04/10/2018 10:30,14,c,O
04/10/2018 10:31,04/10/2018 10:31,18,a,S
04/10/2018 10:31,04/10/2018 10:31,14,c,O
04/10/2018 10:36,04/10/2018 10:37,75,a,S
04/10/2018 10:36,04/10/2018 10:37,70,c,O
04/10/2018 10:44,04/10/2018 10:44,10,a,S
04/10/2018 10:44,04/10/2018 10:44,5,c,O
04/10/2018 10:46,04/10/2018 10:46,6,a,S
04/10/2018 10:46,04/10/2018 10:46,2,c,O
04/10/2018 10:47,04/10/2018 10:48,25,a,S
04/10/2018 10:47,04/10/2018 10:48,21,c,O
04/10/2018 10:49,04/10/2018 10:49,19,a,S
04/10/2018 10:49,04/10/2018 10:49,15,c,O
04/10/2018 10:50,04/10/2018 10:50,13,a,S
04/10/2018 10:50,04/10/2018 10:50,9,c,O
04/10/2018 10:53,04/10/2018 10:53,36,a,S
04/10/2018 10:53,04/10/2018 10:53,32,c,O
04/10/2018 10:56,04/10/2018 10:57,69,a,S
04/10/2018 10:56,04/10/2018 10:57,65,c,O
04/10/2018 10:59,04/10/2018 10:59,23,a,S
04/10/2018 10:59,04/10/2018 10:59,19,c,O
04/10/2018 11:02,04/10/2018 11:02,2,a,S
04/10/2018 11:03,04/10/2018 11:03,1,a,S
04/10/2018 11:04,04/10/2018 11:04,7,a,S
04/10/2018 11:04,04/10/2018 11:04,3,c,O
04/10/2018 11:05,04/10/2018 11:05,21,a,S
04/10/2018 11:05,04/10/2018 11:05,17,c,O
04/10/2018 11:08,04/10/2018 11:08,21,a,S
04/10/2018 11:08,04/10/2018 11:08,17,c,O
04/10/2018 11:09,04/10/2018 11:10,74,a,S
04/10/2018 11:09,04/10/2018 11:10,69,c,O
04/10/2018 11:13,04/10/2018 11:13,5,a,S
04/10/2018 11:17,04/10/2018 11:17,2,a,S
04/10/2018 11:19,04/10/2018 11:19,1,a,S
04/10/2018 11:22,04/10/2018 11:22,2,a,S
04/10/2018 11:29,04/10/2018 11:29,3,a,S
04/10/2018 11:30,04/10/2018 11:45,900,b,E
04/10/2018 11:30,04/10/2018 11:45,900,a,S
04/10/2018 12:08,04/10/2018 12:08,2,a,S
04/10/2018 12:25,04/10/2018 12:25,7,a,S
04/10/2018 12:25,04/10/2018 12:25,2,c,O
04/10/2018 12:31,04/10/2018 12:32,3,a,S
04/10/2018 12:46,04/10/2018 12:46,16,a,S
04/10/2018 12:46,04/10/2018 12:46,11,c,O
04/10/2018 12:47,04/10/2018 12:47,2,a,S
04/10/2018 12:50,04/10/2018 12:51,11,a,S
04/10/2018 12:51,04/10/2018 12:51,6,c,O
04/10/2018 12:52,04/10/2018 12:52,13,a,S
04/10/2018 12:52,04/10/2018 12:52,8,c,O
04/10/2018 12:53,04/10/2018 12:53,1,a,S
04/10/2018 12:59,04/10/2018 12:59,1,a,S
04/10/2018 13:02,04/10/2018 13:02,2,a,S
04/10/2018 13:03,04/10/2018 13:03,9,a,S
04/10/2018 13:03,04/10/2018 13:03,4,c,O
04/10/2018 13:07,04/10/2018 13:07,4,a,S
04/10/2018 13:10,04/10/2018 13:14,231,a,S
04/10/2018 13:10,04/10/2018 13:14,226,c,O
04/10/2018 13:19,04/10/2018 13:20,35,a,S
04/10/2018 13:19,04/10/2018 13:20,31,c,O
04/10/2018 13:31,04/10/2018 13:32,81,a,S
04/10/2018 13:31,04/10/2018 13:32,77,c,O
04/10/2018 13:41,04/10/2018 13:42,55,a,S
04/10/2018 13:41,04/10/2018 13:42,51,c,O
04/10/2018 14:15,04/10/2018 14:20,300,b,E
04/10/2018 14:15,04/10/2018 14:20,300,a,S
04/10/2018 14:36,04/10/2018 14:36,15,a,S
04/10/2018 14:36,04/10/2018 14:36,10,c,O
04/10/2018 14:37,04/10/2018 14:37,2,a,S
04/10/2018 14:39,04/10/2018 14:40,21,a,S
04/10/2018 14:39,04/10/2018 14:40,16,c,O
04/10/2018 14:43,04/10/2018 14:43,1,a,S
04/10/2018 14:44,04/10/2018 14:44,10,a,S
04/10/2018 14:44,04/10/2018 14:44,7,c,O
04/10/2018 14:52,04/10/2018 14:52,4,a,S
04/10/2018 14:58,04/10/2018 14:58,30,a,S
04/10/2018 14:58,04/10/2018 14:58,26,c,O
04/10/2018 14:59,04/10/2018 15:00,36,a,S
04/10/2018 14:59,04/10/2018 15:00,32,c,O
04/10/2018 15:30,04/10/2018 15:32,69,a,S
04/10/2018 15:30,04/10/2018 15:31,64,c,O
04/10/2018 15:33,04/10/2018 15:34,52,a,S
04/10/2018 15:33,04/10/2018 15:33,47,c,O
04/10/2018 15:39,04/10/2018 15:39,9,a,S
04/10/2018 15:39,04/10/2018 15:39,4,c,O
04/10/2018 15:46,04/10/2018 15:46,24,a,S
04/10/2018 15:46,04/10/2018 15:46,19,c,O
04/10/2018 15:56,04/10/2018 15:56,10,a,S
04/10/2018 15:56,04/10/2018 15:56,7,c,O
04/10/2018 15:58,04/10/2018 15:59,31,a,S
04/10/2018 15:58,04/10/2018 15:59,26,c,O
04/10/2018 16:00,04/10/2018 16:01,74,a,S
04/10/2018 16:00,04/10/2018 16:01,69,c,O
04/10/2018 16:15,04/10/2018 16:43,1680,b,E
04/10/2018 16:15,04/10/2018 16:43,1680,a,S
04/10/2018 16:50,04/10/2018 16:50,3,a,S
04/10/2018 17:23,04/10/2018 17:23,10,a,S
04/10/2018 17:23,04/10/2018 17:23,6,c,O
04/10/2018 17:34,04/10/2018 17:34,25,a,S
04/10/2018 17:34,04/10/2018 17:34,20,c,O
04/10/2018 17:48,04/10/2018 17:51,200,a,S
04/10/2018 18:17,04/10/2018 18:19,83,a,S
04/10/2018 19:00,04/10/2018 19:15,900,b,E
04/10/2018 19:00,04/10/2018 19:15,900,a,S
04/10/2018 19:52,04/10/2018 19:52,33,a,S
04/10/2018 19:52,04/10/2018 19:52,29,c,O
04/10/2018 20:04,04/10/2018 20:04,2,a,S
04/10/2018 20:07,04/10/2018 20:07,7,a,S
04/10/2018 20:07,04/10/2018 20:07,2,c,O
04/10/2018 20:08,04/10/2018 20:10,136,a,S
04/10/2018 20:08,04/10/2018 20:10,131,c,O
04/10/2018 20:49,04/10/2018 20:52,133,a,S
04/10/2018 20:49,04/10/2018 20:52,128,c,O
04/10/2018 20:53,04/10/2018 20:54,56,a,S
04/10/2018 20:53,04/10/2018 20:54,51,c,O
04/10/2018 20:55,04/10/2018 20:55,6,a,S
04/10/2018 20:55,04/10/2018 20:55,2,c,O
04/10/2018 20:56,04/10/2018 20:56,12,a,S
04/10/2018 20:56,04/10/2018 20:56,7,c,O
04/10/2018 20:57,04/10/2018 20:57,7,a,S
04/10/2018 20:57,04/10/2018 20:57,3,c,O
04/10/2018 21:01,04/10/2018 21:01,2,a,S
04/10/2018 21:02,04/10/2018 21:02,1,a,S
04/10/2018 21:07,04/10/2018 21:08,5,a,S
04/10/2018 21:09,04/10/2018 21:09,5,a,S
04/10/2018 21:09,04/10/2018 21:09,2,c,O
04/10/2018 21:11,04/10/2018 21:12,68,a,S
04/10/2018 21:11,04/10/2018 21:12,63,c,O
04/10/2018 21:13,04/10/2018 21:14,72,a,S
04/10/2018 21:13,04/10/2018 21:14,67,c,O
04/10/2018 21:16,04/10/2018 21:16,4,a,S
04/10/2018 21:18,04/10/2018 21:18,9,a,S
04/10/2018 21:18,04/10/2018 21:18,5,c,O
04/10/2018 21:20,04/10/2018 21:20,3,a,S
04/10/2018 21:28,04/10/2018 21:28,24,a,S
04/10/2018 21:28,04/10/2018 21:28,19,c,O
04/10/2018 21:31,04/10/2018 21:33,125,a,S
04/10/2018 21:31,04/10/2018 21:33,120,c,O
04/10/2018 21:40,04/10/2018 21:40,8,a,S
04/10/2018 21:40,04/10/2018 21:40,3,c,O
04/10/2018 21:42,04/10/2018 21:42,3,a,S
04/10/2018 21:43,04/10/2018 21:43,17,a,S
04/10/2018 21:43,04/10/2018 21:43,13,c,O
04/10/2018 21:45,04/10/2018 21:50,300,b,E
04/10/2018 21:45,04/10/2018 21:50,300,a,S
04/10/2018 21:58,04/10/2018 22:01,170,a,S
04/10/2018 22:13,04/10/2018 22:14,33,a,S
04/10/2018 22:15,04/10/2018 22:16,98,a,S
04/10/2018 23:45,05/10/2018 00:13,1680,b,E
04/10/2018 23:45,05/10/2018 00:13,1680,a,S
05/10/2018 01:08,05/10/2018 01:09,40,a,S
05/10/2018 01:14,05/10/2018 01:14,1,a,S
05/10/2018 01:19,05/10/2018 01:20,60,a,S
05/10/2018 01:19,05/10/2018 01:20,55,c,O
05/10/2018 01:21,05/10/2018 01:21,31,a,S
05/10/2018 01:33,05/10/2018 01:36,197,a,S
05/10/2018 01:55,05/10/2018 01:56,69,a,S
05/10/2018 01:59,05/10/2018 01:59,1,a,S
05/10/2018 02:25,05/10/2018 02:25,43,a,S
05/10/2018 02:27,05/10/2018 02:27,7,a,S
05/10/2018 02:30,05/10/2018 02:45,900,b,E
05/10/2018 02:30,05/10/2018 02:45,900,a,S
05/10/2018 03:00,05/10/2018 03:00,2,a,S
05/10/2018 03:02,05/10/2018 03:02,1,a,S
05/10/2018 03:24,05/10/2018 03:24,2,a,S
05/10/2018 03:25,05/10/2018 03:25,1,a,S
05/10/2018 03:28,05/10/2018 03:28,2,a,S
05/10/2018 03:39,05/10/2018 03:40,6,a,S
05/10/2018 03:44,05/10/2018 03:44,15,a,S
05/10/2018 03:48,05/10/2018 03:48,1,a,S
05/10/2018 03:49,05/10/2018 03:49,3,a,S
05/10/2018 03:52,05/10/2018 03:52,2,a,S
05/10/2018 03:53,05/10/2018 03:53,1,a,S
05/10/2018 03:55,05/10/2018 03:55,7,a,S
05/10/2018 03:56,05/10/2018 03:56,4,a,S
05/10/2018 03:58,05/10/2018 03:58,1,a,S
05/10/2018 03:59,05/10/2018 03:59,1,a,S
05/10/2018 04:02,05/10/2018 04:02,2,a,S
05/10/2018 04:03,05/10/2018 04:03,1,a,S
05/10/2018 04:11,05/10/2018 04:18,402,a,S
05/10/2018 04:11,05/10/2018 04:18,398,c,O
05/10/2018 04:19,05/10/2018 06:00,6025,a,S
05/10/2018 04:19,05/10/2018 06:00,6022,c,O
05/10/2018 04:30,05/10/2018 06:00,5400,b,E
05/10/2018 06:02,05/10/2018 06:02,8,a,S
05/10/2018 06:02,05/10/2018 06:02,5,c,O
05/10/2018 06:03,05/10/2018 06:03,19,a,S
05/10/2018 06:03,05/10/2018 06:03,14,c,O
05/10/2018 06:20,05/10/2018 06:21,55,a,S
05/10/2018 06:20,05/10/2018 06:21,51,c,O
05/10/2018 06:22,05/10/2018 06:22,22,a,S
05/10/2018 06:22,05/10/2018 06:22,18,c,O
05/10/2018 06:24,05/10/2018 06:26,64,a,S
05/10/2018 06:25,05/10/2018 06:26,59,c,O
05/10/2018 07:17,05/10/2018 07:17,13,a,S
05/10/2018 07:17,05/10/2018 07:17,8,c,O
05/10/2018 07:38,05/10/2018 07:38,30,a,S
05/10/2018 07:38,05/10/2018 07:38,25,c,O
05/10/2018 07:39,05/10/2018 07:40,5,a,S
05/10/2018 07:40,05/10/2018 07:40,2,c,O
05/10/2018 07:42,05/10/2018 07:42,1,a,S
05/10/2018 07:58,05/10/2018 07:58,10,a,S
05/10/2018 07:58,05/10/2018 07:58,5,c,O
05/10/2018 08:07,05/10/2018 08:09,114,a,S
05/10/2018 08:10,05/10/2018 08:10,2,a,S
05/10/2018 08:12,05/10/2018 08:12,1,a,S
05/10/2018 08:15,05/10/2018 08:15,1,a,S
05/10/2018 08:18,05/10/2018 08:23,287,a,S
05/10/2018 08:18,05/10/2018 08:23,283,c,O
05/10/2018 08:24,05/10/2018 08:24,19,a,S
05/10/2018 08:24,05/10/2018 08:24,14,c,O
05/10/2018 08:29,05/10/2018 08:29,15,a,S
05/10/2018 08:29,05/10/2018 08:29,12,c,O
05/10/2018 08:45,05/10/2018 09:13,1680,b,E
05/10/2018 08:45,05/10/2018 09:13,1680,a,S
05/10/2018 09:33,05/10/2018 09:33,13,a,S
05/10/2018 09:33,05/10/2018 09:33,8,c,O
05/10/2018 09:50,05/10/2018 09:52,98,a,S
05/10/2018 09:50,05/10/2018 09:52,95,c,O
05/10/2018 10:11,05/10/2018 10:11,2,a,S
05/10/2018 10:55,05/10/2018 10:55,26,a,S
05/10/2018 10:55,05/10/2018 10:55,22,c,O
05/10/2018 10:57,05/10/2018 10:57,12,a,S
05/10/2018 11:18,05/10/2018 11:20,160,a,S
05/10/2018 11:29,05/10/2018 11:45,923,a,S
05/10/2018 11:30,05/10/2018 11:45,900,b,E
05/10/2018 12:34,05/10/2018 12:34,20,a,S
05/10/2018 12:42,05/10/2018 12:42,18,a,S
05/10/2018 12:43,05/10/2018 12:43,11,a,S
05/10/2018 12:44,05/10/2018 12:45,15,a,S
05/10/2018 12:46,05/10/2018 12:46,4,a,S
05/10/2018 12:47,05/10/2018 12:48,49,a,S
05/10/2018 12:57,05/10/2018 12:57,33,a,S
05/10/2018 13:03,05/10/2018 13:03,13,a,S
05/10/2018 13:08,05/10/2018 13:09,7,a,S
05/10/2018 13:10,05/10/2018 13:10,18,a,S
05/10/2018 13:11,05/10/2018 13:11,11,a,S
05/10/2018 13:12,05/10/2018 13:13,48,a,S
05/10/2018 13:26,05/10/2018 13:28,96,a,S
05/10/2018 13:26,05/10/2018 13:28,92,c,O
05/10/2018 13:28,05/10/2018 13:29,87,a,S
05/10/2018 13:31,05/10/2018 13:32,1,a,S
05/10/2018 13:34,05/10/2018 13:34,5,a,S
05/10/2018 13:34,05/10/2018 13:34,1,c,O
05/10/2018 13:35,05/10/2018 13:39,236,a,S
05/10/2018 13:35,05/10/2018 13:39,232,c,O
05/10/2018 13:40,05/10/2018 13:40,13,a,S
05/10/2018 13:40,05/10/2018 13:40,8,c,O
